APP,0.012874540115981109
EGFR,0.00649717444397882
YWHAZ,0.005160451254292752
MYC,0.005139422184941049
ESR1,0.004981785528107192
TP53,0.004960096475308813
SRC,0.004356722200632676
FN1,0.004202971898370103
MDM2,0.003821907531049176
EP300,0.0037835564310471814
FYN,0.0034286183177092873
BRCA1,0.003063462178301492
CCDC8,0.002947166238922328
PIK3R1,0.0028740360348548477
SIRT7,0.002764353417681842
SMAD3,0.0026832113549492354
CBL,0.0025372324510960203
LRRK2,0.0025365545720999728
ESR2,0.0025030399230169856
BAG3,0.002475056146520791
ERBB2,0.00234779590669551
OBSL1,0.002340561170004061
FLNB,0.0023328464791284747
LYN,0.0023237590329154853
VCAM1,0.0023226113239309654
BTRC,0.002307670612316957
AR,0.0022909086124519146
NEDD4,0.002154822563140784
PRKCA,0.002123033508718727
PARK2,0.0021160328242460147
ITGA4,0.0021102197951134776
FLNC,0.0020349485811143077
ARRB1,0.0019585599489164098
NOTCH2NL,0.001951164150008104
STUB1,0.0019068722916495463
CDKN1A,0.0018829953147123852
SOX2,0.0018718116364615778
SFN,0.0018325546034284965
ENO1,0.0017645757846528618
HECW2,0.0016957881462717921
JUN,0.001689879215052697
RB1,0.0016876510959938315
ATXN1,0.0016821221602508207
LNX1,0.001678279582749273
PRKAA1,0.0016537671454477734
VIM,0.0016210953835507423
PRKDC,0.0015987946437637237
CDK1,0.0015986658996887655
FLNA,0.0015693257419828407
AURKA,0.0015679780057051716
LCK,0.001566719635602897
ACTA1,0.0015515763999012708
SYK,0.001548568978624604
LMNA,0.0015315052282017553
ADRB2,0.0015247150191954745
ALB,0.0015238120145951001
MAPK8,0.001512844314424869
MCM7,0.0014950682215197479
REL,0.0014823425436420027
TUBA1A,0.0014809036590684014
TRAF1,0.0014639104096901168
CAV1,0.0014500612060358298
MET,0.0014458887023876474
HIST4H4,0.001437074246952848
HIST1H4J,0.001437074246952848
HIST1H4H,0.001437074246952848
HIST1H4E,0.001437074246952848
SH3KBP1,0.0014281258519915816
KAT2B,0.001421727114567771
MEOX2,0.001417675176181405
NEDD4L,0.0014151938960488516
NOTCH1,0.0013746181973977552
PLK1,0.0013745624647299442
GAPDH,0.001372196562210904
TGFBR1,0.001360938494317617
BMI1,0.0013247955279508967
MTUS2,0.0013095357281326808
ATF2,0.001303521278846175
NR3C1,0.0012856372734669516
NCK2,0.0012725244242128408
SRPK1,0.0012720023284169208
TCF4,0.001271157874556626
CDH1,0.0012694049532672462
CLTC,0.0012496253777525737
DLG4,0.0012466750899390482
TRIP6,0.0012176889451398598
FOS,0.0012166476825912068
RAD21,0.0012156368105562289
STAT1,0.00121508039404522
PTPRK,0.0012025766783498935
TK1,0.0012021305147984546
HRAS,0.001200072900172395
LATS2,0.001198139914604302
IKBKE,0.0011969448150275248
IKBKB,0.0011968810484206127
JAK2,0.0011806975358212475
MAP3K1,0.001178759359010344
TFAP2A,0.0011686626726515091
LGALS3,0.0011654492712538452
KIT,0.0011616178319756858
PAK1,0.0011608760513253287
APC,0.0011468583533035446
HDAC4,0.0011416121018549927
LGR4,0.001134779904840818
NCOR1,0.0011247306441363259
RPS2,0.0011230125515575913
BTK,0.001110850006615559
EZH2,0.0011083498862744215
PIK3R3,0.0010928544294857984
TGFB1,0.0010798794220574547
FHL2,0.0010777481558560543
PPARG,0.0010731687693882178
RPL23,0.0010712571192332703
HIST1H3D,0.0010699007076409917
HIST1H3E,0.0010699007076409917
EIF2AK2,0.001069865673490766
RPS3,0.0010696248505182322
LGALS8,0.001062365239441319
RARA,0.0010589691977461826
ACTN1,0.001056734012923235
TUBA4A,0.0010393560775049273
WWOX,0.001022791220229184
FASLG,0.0010061903237908753
SMURF2,0.0010051200590395302
RASA1,0.0010040914717062937
KPNA2,0.001003365653660459
AURKB,0.0010029572845341643
RPS6,0.0009992107798116824
GJA1,0.000986993547214125
GAB1,0.0009859854367462856
DISC1,0.0009727683014145859
ERBB3,0.000971135342324718
BCL6,0.0009703955700102805
PLAUR,0.0009660530801235928
PTCH1,0.0009606201793229478
ZBTB16,0.000953526506717147
E2F3,0.0009528569831696009
INSR,0.000952671652561145
VAV1,0.0009513143075178098
PTK2B,0.0009511673496557318
MCC,0.0009507044995302355
IGSF8,0.0009504624751155996
FKBP5,0.0009499743078267172
RPS6KB2,0.0009498888872229011
NCOA3,0.0009491062382878888
SLC9A3R1,0.0009386842861165813
VCL,0.0009342462716711158
RIF1,0.0009338057005471574
RPS8,0.0009287838419286198
CACNA1A,0.0009230984432816829
A2M,0.0009228907548140907
E2F1,0.0009137081172653409
RPS16,0.0009112597348302636
FHL3,0.000903911318367177
PLSCR1,0.0009016546686139781
YES1,0.0009004203616274354
PRKCB,0.0009002143001843293
TTN,0.0008986508715509977
CDC20,0.0008980654237228649
ICAM1,0.0008955415094211093
STX1A,0.0008936312949547837
LRP1,0.0008872153407103601
MLF1,0.0008822670577899409
HCK,0.0008809260545198241
TP73,0.0008795847368816028
FBL,0.0008784686926399693
PDGFRB,0.000864079435324374
ATM,0.000862258029477505
RPL23A,0.0008584341258674765
SMAD9,0.0008541365695149203
ADAMTSL4,0.000850091944109279
TRIP13,0.0008491026616780417
MID2,0.0008478464094609487
IGF1R,0.0008464428062069456
BAG2,0.0008436537378276653
COL1A1,0.0008367622792439086
YAP1,0.0008279397903993279
CTTN,0.0008274538127164542
ANXA2,0.0008267453562124668
SKP2,0.0008256068555956206
FAS,0.0008138792169612332
PRKCZ,0.000813304188004576
IRAK1,0.0008119209258679791
TUBB2A,0.0008112147075130159
