FYN,SEMA7A
FYN,CHAF1A
FYN,SHROOM2
FYN,VPS13A
FYN,CDKL5
FYN,CACNA1F
FYN,FGFR2
FYN,ATXN1
FYN,FRK
FYN,CD3G
FYN,IFITM3
FYN,CCDC8
FYN,CCNL2
FYN,ANKRD12
FYN,PTPRZ1
FYN,CD19
FYN,NR3C1
FYN,SPHK1
FYN,SPN
FYN,CTNND2
FYN,NCAM1
FYN,KIT
FYN,PLAUR
FYN,TUBA4A
FYN,LCP2
FYN,SYNJ2
FYN,LAT
FYN,ARHGAP33
FYN,YES1
FYN,NEDD9
FYN,EPHA3
FYN,BTK
FYN,PTPRE
FYN,CNTNAP1
FYN,KDR
FYN,FN1
FYN,CD5
FYN,ERBB2
FYN,CDH1
FYN,ARHGAP32
FYN,CBLC
FYN,GRB10
FYN,EFS
FYN,PDGFRB
FYN,ASAP1
FYN,CD226
FYN,MCAM
FYN,SIT1
FYN,MS4A1
FYN,DLG4
FYN,CD36
FYN,EPHA4
FYN,ZAP70
FYN,THY1
FYN,TRPV4
FYN,TRAT1
FYN,GAB3
FYN,CD44
FYN,SDC3
FYN,MAG
FYN,MAP2
FYN,SRC
FYN,FAS
FYN,PLCG2
FYN,ITK
FYN,ADD2
FYN,JAK2
FYN,CSF1R
FYN,EPHB3
FYN,NTRK2
FYN,GP6
FYN,PAG1
FYN,FASLG
FYN,ADAM15
FYN,TRPC6
FYN,CD2
FYN,EPHA8
FYN,SYK
FYN,PIK3R1
FYN,PRKCQ
FYN,TUBA3D
FYN,SKAP1
FYN,GRIN2A
FYN,IL7R
FYN,TNK2
FYN,CTLA4
FYN,SKAP2
FYN,SLAMF1
FYN,TOM1L1
FYN,VAV1
FYN,MAPT
FYN,WAS
FYN,SH2D1A
FYN,PTK2B
FYN,FYB
FYN,BCAR1
FYN,CBL
L3MBTL3,PLEKHF1
L3MBTL3,POLR2L
L3MBTL3,PRKAA2
L3MBTL3,OAZ3
L3MBTL3,LRRK2
L3MBTL3,HECW2
L3MBTL3,THRA
L3MBTL3,PIK3R3
L3MBTL3,LSM4
L3MBTL3,PRKAA1
L3MBTL3,SNRPB
L3MBTL3,PLEKHF2
ATAD3A,SIRT7
ATAD3A,SH3KBP1
ATAD3A,PRKAA1
ATAD3A,FMNL1
ATAD3A,LGR4
ATAD3A,ITGA4
ATAD3A,FN1
ATAD3A,TP53
ATAD3A,ERBB2
ATAD3A,PARK2
ATAD3A,WWOX
ATAD3A,CCDC8
ATAD3A,OBSL1
ATAD3A,ESR1
ATAD3A,AATK
ATAD3A,RIPK3
ATAD3A,TNFRSF1B
ATAD3A,EPB41L3
ATAD3A,WWC1
ATAD3A,MAP3K5
ATAD3A,TRADD
ATAD3A,BRF2
ATAD3A,VCAM1
NCAPG,CDK1
NCAPG,POLD1
NCAPG,POLB
NCAPG,EGFR
NCAPG,RAD21
NCAPG,TNFSF13B
NCAPG,MAGIX
NCAPG,GPR137B
NCAPG,DNMT3B
NCAPG,SMC4
NCAPG,SMC2
NCAPG,NCAPD2
NCAPG,NCAPH
AGPAT5,EMILIN1
SLC25A10,MAPRE3
SLC25A10,SOAT1
SLC25A10,TNFRSF14
SLC25A10,MAGED1
SLC25A10,CST4
SLC25A10,FOXRED2
SLC25A10,MYC
SLC25A10,ADRB2
SLC25A10,ECT2
SLC25A10,NOTCH2NL
SLC25A10,BMI1
SLC25A10,PCSK9
SLC25A10,EZH2
SLC25A10,SCGB2A1
SLC25A10,PRR4
GPAM,APP
DHCR7,TNIK
DHCR7,ERBB2
DHCR7,ACP6
DHCR7,FADS1
SUN2,TTN
SUN2,ACTN1
SUN2,KPNA2
SUN2,LIMA1
SUN2,CCDC87
SUN2,SCARA3
SUN2,RPS20
SUN2,CFLAR
SUN2,TMBIM4
SUN2,PRKAA1
SUN2,C9orf3
SUN2,SYNE1
SUN2,BTRC
SUN2,SYNE2
KIFC1,RNF169
KIFC1,APP
KIFC1,CCDC8
RNF169,PLOD1
RNF169,LBR
RNF169,MCM4
RNF169,BEND3
RNF169,RNF168
RNF169,HIST2H2AC
RNF169,HIST2H2BE
RNF169,DYRK1B
CPT1A,NDUFV1
CPT1A,LPP
CPT1A,CPS1
CPT1A,TOMM40
CPT1A,KBTBD7
CPT1A,NR4A1
CPT1A,NPDC1
CPT1A,ENO1
CPT1A,PCK1
CPT1A,LYN
CPT1A,LGR4
CPT1A,PARK2
CPT1A,ESR2
CPT1A,HDAC11
SLC25A6,NNT
SLC25A6,TIMM13
SLC25A6,A2M
SLC25A6,CHEK2
SLC25A6,CHGB
SLC25A6,PRSS23
SLC25A6,TRIP6
SLC25A6,TRAF1
SLC25A6,CCDC8
SLC25A6,FGFR3
SLC25A6,VIM
SLC25A6,TMEM62
SLC25A6,TNFRSF10C
SLC25A6,PDLIM5
SLC25A6,PRKAA1
SLC25A6,ADRB2
SLC25A6,MDM2
SLC25A6,HECW2
SLC25A6,AP2B1
SLC25A6,NOTCH2NL
SLC25A6,SMURF2
SLC25A6,ASB14
SLC25A6,FAM96B
SLC25A6,ISLR
SLC25A6,MID2
SLC25A6,VSIG4
SLC25A6,ESR1
SLC25A6,SIRT4
SLC25A6,TNFRSF1B
SLC25A6,NDRG1
SLC25A6,TRADD
SLC25A6,MAP3K1
SLC25A6,PLSCR1
SLC25A6,MTUS2
SLC25A6,LRRK2
SLC25A4,RPS2
SLC25A4,NR3C1
SLC25A4,GJA1
SLC25A4,PARK2
SLC25A4,MDM2
SLC25A4,ISLR
SLC25A4,TNFRSF1B
SLC25A4,PRKCE
SLC25A4,LRRK2
SLC25A4,AR
SLC25A4,BAX
SLC25A4,PPIF
PLOD1,OBSL1
PLOD1,SIRT7
PLOD1,LATS2
SLC2A1,CD55
SLC2A1,GAPDH
SLC2A1,TXNIP
SLC2A1,ITGA4
SLC2A1,JAK2
SLC2A1,ATF2
SLC2A1,PTK2B
SLC2A1,VCAM1
SLC2A1,GIPC1
TCF7L2,EP300
TCF7L2,FBLN1
TCF7L2,TNIK
TCF7L2,FOXM1
LBR,HIST4H4
LBR,HIST1H3D
LBR,HIST1H3E
LBR,HIST1H4E
LBR,HIST1H4J
LBR,HIST1H4H
LBR,LMNB1
LBR,KCND3
LBR,MYC
LBR,PHLDA3
LBR,LRRK2
LBR,OBSL1
LBR,HIPK4
LBR,SRPK1
MCM4,EP300
MCM4,MYC
MCM4,CDC45
MCM4,RAD21
MCM4,MCC
MCM4,SIRT7
MCM4,FKBP4
MCM4,MDM2
MCM4,CAP2
MCM4,ITGA4
MCM4,POLK
MCM4,CCDC8
MCM4,PYHIN1
MCM4,EGFR
MCM4,IFI16
MCM4,HIST4H4
MCM4,HIST1H4J
MCM4,HIST1H4H
MCM4,HIST1H4E
MCM4,PYCARD
MCM4,FKBP5
MCM4,MCM8
MCM4,CDT1
MCM4,CCNA1
MCM4,CDC7
MCM4,DBF4
MCM4,MCM5
MCM4,VCAM1
MCM4,MCM10
MCM4,MCM7
MCM4,MCM6
RHOT2,NDUFS8
RHOT2,RPL9
RHOT2,RPS2
RHOT2,SLC38A1
RHOT2,PARK2
RHOT2,ZFYVE9
KAT2A,PPARG
KAT2A,MED13
KAT2A,MED24
KAT2A,DRAP1
KAT2A,GATA2
KAT2A,MYB
KAT2A,EP300
KAT2A,IRF7
KAT2A,NOTCH1
KAT2A,ESRRA
KAT2A,TACC3
KAT2A,TACC1
KAT2A,HIST2H2BE
KAT2A,HIST2H2AC
KAT2A,TP53
KAT2A,BATF2
KAT2A,KAT2B
KAT2A,TAF2
KAT2A,SMAD9
KAT2A,SMAD3
KAT2A,ESR1
KAT2A,MAPK8IP3
KAT2A,HIST4H4
KAT2A,HIST1H4J
KAT2A,HIST1H3D
KAT2A,HIST1H4H
KAT2A,HIST1H4E
KAT2A,HIST1H3E
KAT2A,SREBF1
KAT2A,PPARGC1A
KAT2A,HECW2
KAT2A,BUB1B
KAT2A,DTL
KAT2A,PBX1
KAT2A,RARA
KAT2A,IRF1
KAT2A,TACC2
KAT2A,CDK8
KAT2A,MED1
KAT2A,E2F1
KAT2A,WDHD1
KAT2A,MYC
CCDC9,ARL6IP4
NOTCH3,MAML2
NOTCH3,MAML3
NOTCH3,TNNT2
NOTCH3,MYC
NOTCH3,TMEM108
NOTCH3,NEDD9
NOTCH3,CNTD1
NOTCH3,SCGB3A1
NOTCH3,BAG2
NOTCH3,SPTLC2
NOTCH3,MPPED2
NOTCH3,SORBS3
NOTCH3,CRIP2
NOTCH3,RET
NOTCH3,LRP1
NOTCH3,FBLN1
NOTCH3,CBL
NOTCH3,XDH
NOTCH3,EGFL7
NOTCH3,NOTCH1
NOTCH3,ANKRD44
NOTCH3,TSPAN3
NOTCH3,KAT2B
NOTCH3,DLL1
NOTCH3,JAG2
NOTCH3,JAG1
TNXB,PCOLCE
TNXB,VEGFA
TNXB,TFAP2C
TNXB,TFAP2A
MYO6,ACTA1
MYO6,PAK1
MYO6,PAK3
MYO6,CDH1
MYO6,AP2B1
MYO6,APC
MYO6,ESR1
MYO6,TP53
MYO6,CLTC
